ts,flow_duration,Header_Length,Source IP,Destination IP,Source Port,Destination Port,Protocol Type,Protocol_name,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,Label
1701260776,0.016891956,1234,172.16.66.128,172.16.64.128,502,46092,6,TCP,64,1006.396161,1006.396161,0,0,0,0,0,1,0,0,0,0,8,0,4,13,1701260776,1701260776,28921433189,1701260776,0.005080493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,144,66,78,72,6,66,0.000436068,2,808448,12,8.485281374,36,1,4,0,0,0,0,0.000436068,0.016891956,Benign Traffic
1701226607,0.064762115,2198,172.16.64.128,172.16.66.128,42890,502,6,TCP,63,478.6749131,478.6749131,0,1,0,0,0,1,0,0,0,3,8,0,8,27,1701226607,1701226607,52738024811,1701226607,0.024292818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,132,66,66,66,0,66,0.000169992,2,808448,11.48912529,0,0,0,4,0,0,0,0,0.000169992,0.064762115,Benign Traffic
1701355597,0.016495943,1234,172.16.66.128,172.16.64.128,502,47062,6,TCP,64,1030.556418,1030.556418,0,0,0,0,0,1,0,0,0,0,8,0,4,13,1701355597,1701355597,28923045148,1701355597,0.004988132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,432,66,78,72,6,66,0.000226021,6,808448,12,8.485281374,36,1,36,0,0,0,0,0.000226021,0.016495943,Benign Traffic
1701168718,1875.279933,1714624,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.1421872,12.1421872,0,0,0,0,1,1,0,0,0,0,0,0,15086,22770,1701168718,1701166843,3.87356E+13,1701167781,541.2824682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1130,64,84,70.625,8.260410099,84,0.002140045,16,808448,11.88486432,11.68198399,68.234375,1,256,0,0,0,0,0.002140045,1875.279933,Benign Traffic
1701456762,1.007272959,2520,172.16.66.128,239.255.255.250,44612,1900,17,UDP,1,11.91335466,11.91335466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701456762,1701456761,20417481130,1701456761,0.277556565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,873,66,210,87.3,41.48505755,210,0.414220095,10,808448,13.21362933,58.66873102,1721.01,1,100,0,0,0,0,1.002671957,1.007272959,Benign Traffic
1701402712,0.004268885,296,172.16.64.128,172.16.66.128,36904,502,6,TCP,64,937.0129014,937.0129014,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1701402712,1701402712,6805610850,1701402712,0.001510449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,505,66,77,72.14285714,4.015276949,74,0.002001047,7,808448,12.01189886,5.678459118,16.12244898,1,49,0,0,0,0,0.002001047,0.004268885,Benign Traffic
1701359791,2888.487731,2641704,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.14753299,12.14753299,0,0,0,0,0,1,0,0,0,0,0,0,23224,35088,1701359791,1701356903,5.96973E+13,1701358348,833.8744788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,66,66,66,66,0,66,0.002111912,1,808448,11.48912529,0,0,0,1,0,0,0,0,0.002111912,2888.487731,Benign Traffic
1701389594,0.004288912,296,172.16.64.128,172.16.66.128,54492,502,6,TCP,64,932.6375007,932.6375007,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1701389594,1701389594,6805558376,1701389594,0.001517778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,664,66,82,73.77777778,4.825344611,74,0.002001047,9,808448,12.14724477,6.824067792,23.28395062,1,81,0,0,0,0,0.002001047,0.004288912,Benign Traffic
1701355947,1726.032075,1578764,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.14925279,12.14925279,0,0,0,0,0,1,0,0,0,0,0,0,13876,20970,1701355947,1701354221,3.56774E+13,1701355084,498.5104718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1524,66,95,89.64705882,8.877871873,66,0.000325918,17,808448,13.39007534,12.55520681,78.816609,1,289,0,0,0,0,0.000325918,1726.032075,Benign Traffic
1701146794,0.061499834,2066,172.16.64.128,172.16.66.128,33658,502,6,TCP,64,471.5459878,471.5459878,0,1,0,0,0,1,0,0,0,1,8,0,8,25,1701146794,1701146794,49333257030,1701146794,0.016760245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,766,66,76,69.63636364,4.810456929,66,0.013716936,11,808448,11.80138667,6.80301343,23.14049587,1,121,0,0,0,0,0.013716936,0.061499834,Benign Traffic
1701279007,2008.686066,1839422,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.1666598,12.1666598,0,0,0,0,0,1,0,0,0,0,0,0,16142,24439,1701279007,1701276998,4.15775E+13,1701278003,579.5454949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1038,66,85,74.14285714,7.510536816,66,0.000346899,14,808448,12.17726218,10.62150303,56.40816327,1,196,0,0,0,0,0.000346899,2008.686066,Benign Traffic
1701421687,0.014540911,1012,172.16.64.128,172.16.66.128,45214,502,6,TCP,64,962.8007674,962.8007674,0,0,0,0,1,1,0,0,0,0,8,0,2,10,1701421687,1701421687,23819903619,1701421687,0.004412324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,78,78,78,78,0,78,0.000556946,1,808448,12.489996,0,0,0,1,0,0,0,0,0.000556946,0.014540911,Benign Traffic
1701230063,1906.194793,1740354,172.16.63.128,172.16.64.128,56837,1883,6,TCP,64,12.12572822,12.12572822,0,0,0,0,1,1,0,0,0,0,0,0,15314,23114,1701230063,1701228157,3.93222E+13,1701229110,550.5673196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,77,77,77,77,0,77,0.002129078,1,808448,12.40967365,0,0,0,1,0,0,0,0,0.002129078,1906.194793,Benign Traffic
1701202533,5.01258707,3936,172.16.65.128,172.16.65.1,46978,53,17,UDP,64,8.17940904,8.17940904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701202533,1701202528,69749303760,1701202531,2.495870964,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,96,96,96,96,0,96,0.000225067,1,808448,13.85640646,0,0,0,1,0,0,0,0,0.000225067,5.01258707,Benign Traffic
1701426404,5.009881973,3000,172.16.65.128,172.16.65.1,60121,53,17,UDP,64,5.988165023,5.988165023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701426404,1701426399,51042792009,1701426400,2.212472644,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,866,66,100,96.22222222,10.68516914,100,0.00188303,9,808448,13.8724347,15.11111111,114.1728395,1,81,0,0,0,0,0.00188303,5.009881973,Benign Traffic
1701435760,3076.082222,2817302,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.16742509,12.16742509,0,0,0,0,1,1,0,0,0,0,0,0,24734,37428,1701435760,1701432684,6.36813E+13,1701434221,887.8682235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1083,66,352,154.7142857,124.9819579,85,0.002142191,7,808448,17.5905819,176.7511799,15620.4898,1,49,0,0,0,0,0.002142191,3076.082222,Benign Traffic
1701265366,0,74,172.16.64.128,172.16.66.128,33936,502,6,TCP,64,12.16416307,12.16416307,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1701265366,1701265366,1701265366,1701265366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,810,66,82,73.63636364,6.16843471,74,0.01668191,11,808448,12.13559752,8.723484026,38.04958678,1,121,0,0,0,0,1701265366,0,Benign Traffic
1701123183,0.00719595,518,172.16.66.128,172.16.64.128,502,35518,6,TCP,64,972.7694652,972.7694652,0,0,1,0,0,1,0,0,0,0,7,0,0,3,1701123183,1701123183,11907862284,1701123183,0.002454329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1490,66,85,74.5,6.004165221,74,1701123183,0,808448,12.2087113,8.710168541,37.93351801,1,361,0,0,0,0,0.000154972,0.00719595,Benign Traffic
1701118705,0.002295971,1260,172.16.66.128,239.255.255.250,42020,1900,17,UDP,1,2613.27352,2613.27352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701118705,1701118705,10206712228,1701118705,0.000832005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1710,66,210,142.5,67.66522987,210,2.10E-05,12,808448,16.88194302,95.69308578,4578.583333,1,144,0,0,0,0,2.10E-05,0.002295971,Benign Traffic
1701442165,395.9863291,364197,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.22011884,12.22011884,0,0,0,0,0,1,0,0,0,0,0,0,3189,4839,1701442165,1701441769,8.23328E+12,1701441968,114.4557962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,582,66,82,72.75,6.977642868,66,0.00211215,8,808448,12.06233808,9.867877178,48.6875,1,64,0,0,0,0,0.00211215,395.9863291,Benign Traffic
1701296587,0.07349205,2726,172.16.64.128,172.16.66.128,56394,502,6,TCP,64,530.6696426,530.6696426,0,0,0,0,0,1,0,0,0,8,8,0,8,35,1701296587,1701296587,66350566894,1701296587,0.024750226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,990,66,66,66,0,66,0.000241995,15,808448,11.48912529,0,0,0,225,0,0,0,0,0.000241995,0.07349205,Benign Traffic
1701371380,0.16366601,2792,172.16.64.128,172.16.66.128,40534,502,6,TCP,64,244.4001661,244.4001661,0,0,0,0,0,1,0,0,0,8,8,0,8,36,1701371380,1701371379,68054855181,1701371380,0.049755067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1160,66,82,68.23529412,4.929257333,66,0.002000809,17,808448,11.68206267,6.971022573,24.29757785,1,289,0,0,0,0,0.002000809,0.16366601,Benign Traffic
1701199999,1111.183646,1012232,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.09881017,12.09881017,0,0,0,0,1,1,0,0,0,0,0,0,8902,13444,1701199999,1701198888,2.28709E+13,1701199444,321.2721976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1280,66,85,71.11111111,7.475061418,82,0.002137184,18,808448,11.92569588,10.57133324,55.87654321,1,324,0,0,0,0,0.002137184,1111.183646,Benign Traffic
1701271360,607.7106011,557962,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.19824039,12.19824039,0,0,0,0,0,1,0,0,0,0,0,0,4892,7413,1701271360,1701270752,1.26115E+13,1701271056,175.4248818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,143,66,77,71.5,5.5,66,0.000498056,2,808448,11.95826074,7.778174593,30.25,1,4,0,0,0,0,0.000498056,607.7106011,Benign Traffic
1701332757,2900.643297,2653784,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.15316617,12.15316617,0,0,0,0,1,1,0,0,0,0,0,0,23318,35252,1701332757,1701329856,5.99753E+13,1701331307,837.5145544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,882,66,84,73.5,7.783529619,82,0.002136946,12,808448,12.12435565,11.00757315,60.58333333,1,144,0,0,0,0,0.002136946,2900.643297,Benign Traffic
1701239758,2239.617744,2045656,172.16.63.128,172.16.64.128,56837,1883,6,TCP,64,12.13153453,12.13153453,0,0,0,0,1,1,0,0,0,0,0,0,17998,27170,1701239758,1701237518,4.62227E+13,1701238639,646.5157817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,916,66,84,70.46153846,6.968228829,77,0.002129078,13,808448,11.8711026,9.854563716,48.55621302,1,169,0,0,0,0,0.002129078,2239.617744,Benign Traffic
1701383716,3042.585925,2791954,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.1925891,12.1925891,0,0,0,0,1,1,0,0,0,0,0,0,24469,37097,1701383716,1701380674,6.31162E+13,1701382194,877.9488428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,930,66,84,71.53846154,7.228313822,84,0.493317127,13,808448,11.96147663,10.22237944,52.24852071,1,169,0,0,0,0,0.493317127,3042.585925,Benign Traffic
1701151120,0.061448097,2066,172.16.64.128,172.16.66.128,48580,502,6,TCP,64,471.9430106,471.9430106,0,1,0,0,0,1,0,0,0,1,8,0,8,25,1701151120,1701151120,49333382488,1701151120,0.014365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,634,66,76,70.44444444,4.96903995,66,0.021279097,9,808448,11.86966254,7.027283689,24.69135802,1,81,0,0,0,0,0.021279097,0.061448097,Benign Traffic
1701274430,0,74,172.16.63.128,91.189.91.48,35102,80,6,TCP,64,323.4991526,323.4991526,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1701274430,1701274430,1701274430,1701274430,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,800,66,74,66.66666667,2.211083194,74,0.008974075,12,808448,11.54700538,3.12694384,4.888888889,1,144,0,0,0,0,1701274430,0,Benign Traffic
1701245035,1205.133051,21894,192.168.4.3,44.240.74.103,49622,8883,6,TCP,63,0.204956623,0.204956623,0,0,0,0,0,1,0,0,0,0,0,0,124,247,1701245035,1701243830,4.20207E+11,1701244456,383.7444924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,108,54,54,54,0,54,0.002233028,2,808448,10.39230485,0,0,0,4,0,0,0,0,0.002233028,1205.133051,Benign Traffic
1701425639,0.11924696,2528,172.16.66.128,172.16.64.128,502,60106,6,TCP,64,301.8944893,301.8944893,0,1,0,0,0,1,0,0,0,8,8,0,8,32,1701425639,1701425639,61251323013,1701425639,0.042873277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,66,66,66,66,0,66,0.002111912,1,808448,11.48912529,0,0,0,1,0,0,0,0,0.002111912,0.11924696,Benign Traffic
1701431873,0.038101912,1802,172.16.64.128,172.16.66.128,52010,502,6,TCP,64,656.1350595,656.1350595,0,0,0,0,0,1,0,0,0,0,8,0,8,21,1701431873,1701431873,42535796836,1701431873,0.011449238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,568,66,76,71,5,66,0.000458956,8,808448,11.91637529,7.071067812,25,1,64,0,0,0,0,0.000458956,0.038101912,Benign Traffic
1701275690,1816.693113,1661905,172.16.63.128,172.16.64.128,56837,1883,6,TCP,64,12.15230016,12.15230016,0,0,0,0,1,1,0,0,0,0,0,0,14601,22077,1701275690,1701273873,3.7559E+13,1701274782,524.40344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,161,77,84,80.5,3.5,77,0.000925064,2,808448,12.68857754,4.949747468,12.25,1,4,0,0,0,0,0.000925064,1816.693113,Benign Traffic
1701227070,1688.355434,1543178,172.16.63.128,172.16.64.128,56837,1883,6,TCP,64,12.13962391,12.13962391,0,0,0,0,1,1,0,0,0,0,0,0,13574,20496,1701227070,1701225381,3.48683E+13,1701226225,487.2824211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,531,66,84,75.85714286,6.874976809,77,0.002128839,7,808448,12.31723531,9.722685444,47.26530612,1,49,0,0,0,0,0.002128839,1688.355434,Benign Traffic
1701261708,2876.327932,2633834,172.16.63.128,172.16.64.128,56837,1883,6,TCP,64,12.16551131,12.16551131,0,0,0,0,1,1,0,0,0,0,0,0,23122,34992,1701261708,1701258832,5.95305E+13,1701260270,830.999247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,510,64,82,72.85714286,7.89988375,77,0.002128839,7,808448,12.07121724,11.17212274,62.40816327,1,49,0,0,0,0,0.002128839,2876.327932,Benign Traffic
1701410502,2246.210655,2057445,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.1689388,12.1689388,0,0,0,0,0,1,0,0,0,0,0,0,18061,27334,1701410502,1701408256,4.65063E+13,1701409379,648.4898448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,352,66,77,70.4,5.388877434,66,0.000247955,5,808448,11.86591758,7.621023553,29.04,1,25,0,0,0,0,0.000247955,2246.210655,Benign Traffic
1701127782,0.167732,2396,172.16.66.128,172.16.64.128,502,59184,6,TCP,64,202.7043136,202.7043136,0,1,0,0,0,1,0,0,0,6,8,0,8,30,1701127782,1701127781,57838344573,1701127782,0.063594364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1162,66,76,68.35294118,4.24182503,66,0.002001047,17,808448,11.69212908,5.998846487,17.99307958,1,289,0,0,0,0,0.002001047,0.167732,Benign Traffic
1701152696,0.093398094,1508,172.16.66.128,172.16.64.128,502,57672,6,TCP,64,224.8439884,224.8439884,0,0,0,0,1,1,0,0,0,0,8,0,5,17,1701152696,1701152696,35724206623,1701152696,0.018476988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1064,66,78,70.93333333,5.40945674,76,0.071783066,15,808448,11.91077943,7.650127087,29.26222222,1,225,0,0,0,0,0.071783066,0.093398094,Benign Traffic
1701241889,1246.828034,1138768,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.12998071,12.12998071,0,0,0,0,1,1,0,0,0,0,0,0,10002,15124,1701241889,1701240642,2.57296E+13,1701241264,360.2068213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1202,66,85,75.125,7.490619133,82,0.002137184,16,808448,12.25765067,10.59333517,56.109375,1,256,0,0,0,0,0.002137184,1246.828034,Benign Traffic
1701154566,0.012629986,868,172.16.64.128,172.16.66.128,40024,502,6,TCP,63,950.1198324,950.1198324,0,0,0,0,0,1,0,0,0,0,8,0,1,8,1701154566,1701154566,20413854797,1701154566,0.003933258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,934,66,78,71.84615385,4.035346784,66,0.00061512,13,808448,11.98717263,5.706842151,16.28402367,1,169,0,0,0,0,0.00061512,0.012629986,Benign Traffic
1701387622,118.0124221,3236,172.16.66.128,172.16.64.128,502,59388,6,TCP,64,0.389789475,0.389789475,0,0,1,0,0,1,0,0,0,8,14,0,8,38,1701387622,1701387504,78263825892,1701387519,39.73281757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,148,74,74,74,0,74,0.002001047,2,808448,12.16552506,0,0,0,4,0,0,0,0,0.002001047,118.0124221,Benign Traffic
1701260146,1314.363573,1203978,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.17090943,12.17090943,0,0,0,0,0,1,0,0,0,0,0,0,10566,15997,1701260146,1701258832,2.7215E+13,1701259488,379.6898761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,522,66,85,74.57142857,8.015291508,66,0.000359058,7,808448,12.21240587,11.33533396,64.24489796,1,49,0,0,0,0,0.000359058,1314.363573,Benign Traffic
1701239385,0.002269983,222,172.16.64.128,172.16.66.128,57244,502,6,TCP,64,1321.595631,1321.595631,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1701239385,1701239385,5103718155,1701239385,0.00103735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1337,66,85,74.27777778,6.656705521,74,0.000146151,18,808448,12.18833687,9.414003229,44.3117284,1,324,0,0,0,0,0.000146151,0.002269983,Benign Traffic
1701424907,1579.602143,1445750,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.15685867,12.15685867,0,0,0,0,1,1,0,0,0,0,0,0,12705,19203,1701424907,1701423328,3.26724E+13,1701424118,455.8511685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,348,66,84,69.6,7.2,84,0.005998135,5,808448,11.79830496,10.18233765,51.84,1,25,0,0,0,0,0.493062973,1579.602143,Benign Traffic
1701125218,829.6330938,758421,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.14030645,12.14030645,0,0,0,0,1,1,0,0,0,0,0,0,6674,10072,1701125218,1701124389,1.71337E+13,1701124803,239.6301657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1000,66,85,71.42857143,7.594305063,82,0.493372917,14,808448,11.95228609,10.73996922,57.67346939,1,196,0,0,0,0,0.493372917,829.6330938,Benign Traffic
1701125236,0.167675972,2396,172.16.66.128,172.16.64.128,502,60854,6,TCP,64,202.7720466,202.7720466,0,1,0,0,0,1,0,0,0,6,8,0,8,30,1701125236,1701125235,57838258006,1701125235,0.064955906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,66,66,66,66,0,66,0.002000809,1,808448,11.48912529,0,0,0,1,0,0,0,0,0.002000809,0.167675972,Benign Traffic
1701257902,1984.108782,4528,172.16.66.128,172.16.64.128,502,48054,6,TCP,64,0.032256296,0.032256296,0,0,0,0,1,1,0,0,0,8,16,0,16,56,1701257902,1701255918,1.0888E+11,1701256662,960.5199503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,590,66,77,73.75,4.493050189,76,0.002128124,8,808448,12.1449578,6.354132514,20.1875,1,64,0,0,0,0,0.002128124,1984.108782,Benign Traffic
1701360767,0.019057989,1366,172.16.66.128,172.16.64.128,502,34960,6,TCP,64,996.9572277,996.9572277,0,0,0,0,0,1,0,0,0,0,8,0,4,15,1701360767,1701360767,32325854575,1701360767,0.005640168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,276,66,78,69,5.196152423,66,0.000262022,4,808448,11.74734012,7.348469228,27,1,16,0,0,0,0,0.000262022,0.019057989,Benign Traffic
1701151180,482.038116,4224,172.16.66.128,172.16.64.128,502,34336,6,TCP,64,0.124471485,0.124471485,0,0,0,0,0,1,0,0,0,8,16,0,12,52,1701151180,1701150698,1.02069E+11,1701150859,227.2020698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1210,66,78,71.17647059,5.090190036,66,0.00211215,17,808448,11.93117518,7.198615784,25.9100346,1,289,0,0,0,0,0.00211215,482.038116,Benign Traffic
1701125063,674.048929,615921,172.16.63.128,172.16.64.128,56837,1883,6,TCP,64,12.13413396,12.13413396,0,0,0,0,1,1,0,0,0,0,0,0,5423,8179,1701125063,1701124389,1.39135E+13,1701124725,194.7129822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,384,66,82,76.8,5.844655678,77,0.002129078,5,808448,12.39354671,8.265591328,34.16,1,25,0,0,0,0,0.002129078,674.048929,Benign Traffic
1701433331,0.869394064,8312,44.231.176.168,192.168.4.3,443,59837,6,TCP,127,39.10769743,39.10769743,0,0,0,0,0,1,0,0,0,0,4,0,14,32,1701433331,1701433330,57848733223,1701433330,0.297610581,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2224,54,411,123.5555556,108.6473512,54,0,18,808448,15.71976816,153.6505575,11804.24691,1,324,0,0,0,0,0,0.869394064,Benign Traffic
1701298689,0,0,0,0,0,0,0,ARP,0,12.12824773,12.12824773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701298689,1701297103,3.2716E+13,1701297896,457.7710597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,337,64,77,67.4,4.882622246,64,0,5,0,11.61034022,6.905070601,23.84,1,25,0,0,0,0,0,0,Benign Traffic
1701204632,561.5810008,514552,172.16.64.128,172.16.63.128,1883,56837,6,TCP,64,12.1709958,12.1709958,0,0,0,0,0,1,0,0,0,0,0,0,4522,6835,1701204632,1701204070,1.16277E+13,1701204351,162.2485369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,209,66,77,69.66666667,5.185449729,66,0.000291824,3,808448,11.80395414,7.333333333,26.88888889,1,9,0,0,0,0,0.000291824,561.5810008,Benign Traffic
1701340185,1507.119508,1378011,172.16.63.128,172.16.64.128,56837,1883,6,TCP,64,12.14435876,12.14435876,0,0,0,0,1,1,0,0,0,0,0,0,12117,18303,1701340185,1701338678,3.11396E+13,1701339432,435.2172418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,379,66,85,75.8,8.518215776,77,0.000883102,5,808448,12.31259518,12.04657628,72.56,1,25,0,0,0,0,0.000883102,1507.119508,Benign Traffic
1701162348,5.012639046,3895,172.16.65.128,172.16.65.1,47645,53,17,UDP,64,8.179324229,8.179324229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701162348,1701162343,69747656157,1701162345,2.495847239,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1871,66,95,93.55,6.320403468,95,1701162348,0,808448,13.67286979,9.157894737,41.93351801,1,361,0,0,0,0,0.00019908,5.012639046,Benign Traffic
1701381304,0.090150833,1508,172.16.66.128,172.16.64.128,502,41340,6,TCP,64,232.9429387,232.9429387,0,0,0,0,1,1,0,0,0,0,8,0,5,17,1701381304,1701381304,35729007379,1701381304,0.018070455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,562,66,78,70.25,5.517019123,76,0.064455986,8,808448,11.85326959,7.802243267,30.4375,1,64,0,0,0,0,0.064455986,0.090150833,Benign Traffic
1701332454,5.010227919,3959,172.16.65.128,172.16.65.1,39010,53,17,UDP,64,7.384893582,7.384893582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701332454,1701332449,62949300691,1701332451,2.456935685,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,321,107,107,107,0,107,6.60E-05,3,808448,14.62873884,0,0,0,9,0,0,0,0,6.60E-05,5.010227919,Benign Traffic
1701416043,0.059187889,1802,172.16.64.128,172.16.66.128,42250,502,6,TCP,64,422.3837069,422.3837069,0,0,0,0,0,1,0,0,0,0,8,0,8,21,1701416043,1701416043,42535401073,1701416043,0.019356788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,436,66,76,72.66666667,4.714045208,66,0.000483036,6,808448,12.05542755,6.666666667,22.22222222,1,36,0,0,0,0,0.000483036,0.059187889,Benign Traffic
1701167339,0.013877869,934,172.16.64.128,172.16.66.128,45364,502,6,TCP,63,936.7432655,936.7432655,0,0,0,0,0,1,0,0,0,0,8,0,1,9,1701167339,1701167339,22115175404,1701167339,0.004047959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,66,66,66,66,0,66,0.002000809,1,808448,11.48912529,0,0,0,1,0,0,0,0,0.002000809,0.013877869,Benign Traffic
1701298711,0.072977066,2726,172.16.64.128,172.16.66.128,44346,502,6,TCP,64,534.414469,534.414469,0,0,0,0,0,1,0,0,0,8,8,0,8,35,1701298711,1701298711,66350649734,1701298711,0.025509496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,264,66,66,66,0,66,0.000232935,4,808448,11.48912529,0,0,0,16,0,0,0,0,0.000232935,0.072977066,Benign Traffic
1701167813,0.021727085,1432,172.16.66.128,172.16.64.128,502,34548,6,TCP,64,920.5100406,920.5100406,0,0,0,0,0,1,0,0,0,0,8,0,4,16,1701167813,1701167813,34023356256,1701167813,0.006122232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1358,66,78,71.47368421,4.89218949,66,0.00211215,19,808448,11.9560599,6.918600726,23.93351801,1,361,0,0,0,0,0.00211215,0.021727085,Benign Traffic
1701298127,0.118805885,2462,172.16.66.128,172.16.64.128,502,38302,6,TCP,64,294.5982003,294.5982003,0,1,0,0,0,1,0,0,0,7,8,0,8,31,1701298127,1701298127,59545434450,1701298127,0.046142998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1162,66,76,68.35294118,4.24182503,66,0.000313997,17,808448,11.69212908,5.998846487,17.99307958,1,289,0,0,0,0,0.000313997,0.118805885,Benign Traffic
